#commodity_name	kg	m3	LDM	LU	m2	AU	price
Article_9067	0.086	0.0006586272	0.0001666667	0.01	0.00235224	1	0.0033333333
Article_9068	0.03925	0.0002420248	3.54167E-05	0.00025	0.00025885	1	4.6566666667
Article_9069	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.34
Article_9070	26.74	0.192	0.0283333333	0.1	0.192	1	3961.63
Article_9071	0.086	0.0006586272	0.0001666667	0.01	0.00235224	1	208.7666666667
Article_9072	1.73	0.01725	0.0089473684	0.25	0.08625	1	35.66
Article_9073	22.8875	0.12	0.0177083333	0.0625	0.12	1	6275.34
Article_9074	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9075	0.144	0.001344	0.0002	0.02	0.0048	1	0.34
Article_9076	1.68625	0.023436	0.0075892857	0.03125	0.03255	1	36.14
Article_9077	0.076	0.0006586272	0.0001666667	0.01	0.00235224	1	194.8666666667
Article_9078	26.74	0.192	0.0283333333	0.1	0.192	1	3961.63
Article_9079	0.144	0.001344	0.0002	0.02	0.0048	1	0.34
Article_9080	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9081	0.078	0.0006586272	0.0001666667	0.01	0.00235224	1	203.2
Article_9082	1.68625	0.023436	0.0075892857	0.03125	0.03255	1	35.55
Article_9083	0.002	6E-06	8.333E-07	0.001	4E-05	1	11.78
Article_9084	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9085	2.095	0.0168	0.0027777778	0.25	0.06	1	2878
Article_9086	0.194	0.0013172544	0.0003333333	0.02	0.00470448	1	367.1666666667
Article_9087	1.73	0.01725	0.0089473684	0.25	0.08625	1	35.66
Article_9088	0.02075	6E-05	6.25E-05	0.005	0.0003	1	0.05
Article_9089	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	9.54
Article_9090	5.2	0.088804	0.0125925926	0.0333333333	0.0596	1	1
Article_9091	25.8711111111	0.1674414444	0.0236111111	0.0555555556	0.2262722222	1	41.97
Article_9092	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_9093	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	8.32
Article_9094	0.3446666667	0.001175125	0.0001666667	0.0333333333	0.0078341667	1	250
Article_9095	13.2	0.266412	0.0377777778	0.1	0.1788	1	1
Article_9096	25.8711111111	0.1674414444	0.0236111111	0.0555555556	0.2262722222	1	41.97
Article_9097	26.2411111111	0.1674414444	0.0236111111	0.0555555556	0.2262722222	1	45.71
Article_9098	0.185	0.0009013125	0.000205314	0.025	0.00819375	1	24.09
Article_9099	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	388.2
Article_9100	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9101	26.2411111111	0.1674414444	0.0236111111	0.0555555556	0.2262722222	1	45.71
Article_9102	0.665	0.00249392	0.0004023669	0.05	0.01144	1	15.43
Article_9103	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9104	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_9105	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9106	0.3216666667	0.002195424	0.0003703704	0.0333333333	0.0078408	1	7.88
Article_9107	0.569	0.0144	0.002	0.02	0.0192	1	1
Article_9108	0.665	0.00249392	0.0004023669	0.05	0.01144	1	15.43
Article_9109	0.8086666667	0.0008	0.0004166667	0.0333333333	0.004	1	1
Article_9110	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9111	0.3216666667	0.002195424	0.0003703704	0.0333333333	0.0078408	1	7.88
Article_9112	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_9113	1.2728571429	0.0401051429	0.005978022	0.0285714286	0.0708571429	1	5.11
Article_9114	0.4023333333	0.00448	0.0011111111	0.0666666667	0.016	1	925
Article_9115	0.157	0.0024	0.0005	0.1	0.012	1	1
Article_9116	9.0041666667	0.05649375	0.0101190476	0.0104166667	0.043125	1	1
Article_9117	8.1133333333	0.0796	0.0111111111	0.0833333333	0.08	1	23.2
Article_9118	0.0479641026	0.0011747436	0.0003113553	0.0128205128	0.002936859	1	0.46
Article_9119	0.1302777778	0.0006666667	0.0001388889	0.0277777778	0.0033333333	1	1
Article_9120	0.157	0.0024	0.0005	0.1	0.012	1	1
Article_9121	1.11	0.036225	0.0080952381	0.1	0.07245	1	21.46
Article_9122	0.0479641026	0.0011747436	0.0003113553	0.0128205128	0.002936859	1	0.46
Article_9123	9.0041666667	0.05649375	0.0101190476	0.0104166667	0.043125	1	1
Article_9124	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_9125	5.2	0.088804	0.0125925926	0.0333333333	0.0596	1	1
Article_9126	4.034	0.064	0.0094444444	0.0333333333	0.064	1	39.76
Article_9127	0.0155555556	0.0001438722	2.73752E-05	0.0055555556	0.0007572222	1	1.03
Article_9128	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_9129	0.0155555556	0.0001438722	2.73752E-05	0.0055555556	0.0007572222	1	3.68
Article_9130	0.0456	0.0002634509	0.0001333333	0.004	0.000940896	1	0.64
Article_9131	2.3533333333	0.0246	0.0045791246	0.0333333333	0.0328	1	4.06
Article_9132	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	2663
Article_9133	0.5708571429	0.0106785714	0.0024285714	0.0285714286	0.0213571429	1	7.5
Article_9134	0.00745	4.5E-06	6.25E-07	0.00025	3E-05	1	3.675
Article_9135	0.0456	0.0002634509	0.0001333333	0.004	0.000940896	1	0.64
Article_9136	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9137	0.0019	1.5E-05	2.0833E-06	0.0008333333	0.0001	1	8.75
Article_9138	0.318125	0.009	0.00125	0.0125	0.012	1	1
Article_9139	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9140	0.5708571429	0.0106785714	0.0024285714	0.0285714286	0.0213571429	1	7.35
Article_9141	0.318125	0.009	0.00125	0.0125	0.012	1	1
Article_9142	0.5071428571	0.0020571429	0.000297619	0.0714285714	0.0171428571	1	15.21
Article_9143	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9144	0.023	0.000225	0.0001007407	0.005	0.00075	1	7.5333333333
Article_9145	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_9146	0.5008571429	0.0106785714	0.0024285714	0.0285714286	0.0213571429	1	7.54
Article_9147	0.3563333333	0.0104512667	0.0017989418	0.0333333333	0.0275033333	1	13.98
Article_9148	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_9149	0.1214285714	0.0002054571	0.0001208244	0.0071428571	0.0011414286	1	0.52
Article_9150	0.4023333333	0.00448	0.0011111111	0.0666666667	0.016	1	925
Article_9151	0.0006153846	4.615E-07	6.41E-08	7.69231E-05	3.0769E-06	1	0.9166666667
Article_9152	0.3563333333	0.0104512667	0.0017989418	0.0333333333	0.0275033333	1	13.98
Article_9153	0.003125	3E-05	3.09091E-05	0.00025	7.5E-05	1	0.14
Article_9154	0.0145	1.78328E-05	5.475E-06	0.001	0.00011505	1	0.03
Article_9155	0.4023333333	0.00448	0.0011111111	0.0666666667	0.016	1	925
Article_9156	0.5995	0.0156769	0.0026984127	0.05	0.041255	1	19.19
Article_9157	0.0007	3E-06	4.167E-07	0.0005	2E-05	1	17.53
Article_9158	8.1133333333	0.0796	0.0111111111	0.0833333333	0.08	1	23.2
Article_9159	0.4023333333	0.00448	0.0011111111	0.0666666667	0.016	1	925
Article_9160	0.5995	0.0156769	0.0026984127	0.05	0.041255	1	19.19
Article_9161	0.3345	0.0072	0.001	0.01	0.0096	1	1
Article_9162	0.0958333333	0.00056	8.33333E-05	0.0083333333	0.002	1	0.4
Article_9163	0.1214285714	0.0002054571	0.0001208244	0.0071428571	0.0011414286	1	0.52
Article_9164	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9165	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	8.46
Article_9166	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	2663
Article_9167	0.519	0.0144	0.002	0.02	0.0192	1	1
Article_9168	24.7466666667	0.12	0.0171717172	0.0555555556	0.16	1	24.24
Article_9169	0.504	0.00168	0.0005	0.01	0.0048	1	23.5
Article_9170	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9171	0.859	0.0186875	0.00425	0.05	0.037375	1	45.25
Article_9172	2.4140740741	0.0185988519	0.0026234568	0.0185185185	0.0191740741	1	8.9
Article_9173	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9174	0.3345	0.0072	0.001	0.01	0.0096	1	1
Article_9175	0.146	0.00168	0.0005	0.01	0.0048	1	43.7
Article_9176	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9177	0.0958333333	0.00056	8.33333E-05	0.0083333333	0.002	1	0.4
Article_9178	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9179	0.006072	5.4188E-06	3.8418E-06	0.0004	2.852E-05	1	0.01
Article_9180	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9181	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	15.65
Article_9182	0.0506	0.0002634509	0.0001333333	0.004	0.000940896	1	0.81
Article_9183	0.6995	0.0156769	0.0026984127	0.05	0.041255	1	20.07
Article_9184	0.0466	0.0002634509	0.0001333333	0.004	0.000940896	1	0.67
Article_9185	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9186	0.0466	0.0002634509	0.0001333333	0.004	0.000940896	1	0.67
Article_9187	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_9188	0.0506	0.0002634509	0.0001333333	0.004	0.000940896	1	0.81
Article_9189	2.65	0.032	0.0047222222	0.0166666667	0.032	1	132.54
Article_9190	0.255	0.0032	0.0004444444	0.05	0.01	1	6.43
Article_9191	0.2315	0.000823284	0.0002083333	0.0125	0.0029403	1	230
Article_9192	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	2.51
Article_9193	0.1008571429	0.0010285714	0.0002380952	0.0142857143	0.0034285714	1	0.43
Article_9194	2.65	0.032	0.0141666667	0.0166666667	0.032	1	132.54
Article_9195	0.255	0.0032	0.0004444444	0.05	0.01	1	6.36
Article_9196	0.1114583333	0.0013594583	0.0002281267	0.0208333333	0.0048552083	1	0.97
Article_9197	0.0032	0.0001404	5E-05	0.0005	0.000234	1	0.06
Article_9198	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	5.38
Article_9199	0.0328125	0.0001875	4.34028E-05	0.00390625	0.0009375	1	0.28
Article_9200	2.55	0.032	0.0141666667	0.0166666667	0.032	1	132.54
Article_9201	0.435	0.0032	0.0004444444	0.05	0.01	1	7.48
Article_9202	0.255	0.001	0.0001388889	0.0333333333	0.004	1	1804.84
Article_9203	0.1114583333	0.0013594583	0.0002281267	0.0208333333	0.0048552083	1	0.97
Article_9204	0.0328125	0.0001875	4.34028E-05	0.00390625	0.0009375	1	0.28
Article_9205	0.435	0.0032	0.0004444444	0.05	0.01	1	7.46
Article_9206	0.1071666667	0.0010875667	0.0001825013	0.0166666667	0.0038841667	1	0.97
Article_9207	0.225	0.001344	0.0003333333	0.02	0.0048	1	26.1166666667
Article_9208	0.5366666667	0.012	0.0020833333	0.1666666667	0.04	1	2.03
Article_9209	1.139	0.00672	0.0011111111	0.1	0.024	1	9.22
Article_9210	0.2424	0.0144	0.005	0.05	0.024	1	40.2933333333
Article_9211	1.2761666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	954
Article_9212	5	0.0768	0.034	0.04	0.0768	1	110.39
Article_9213	0.345	0.0032	0.0004444444	0.05	0.01	1	5.92
Article_9214	1.2761666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	954
Article_9215	5	0.0768	0.034	0.04	0.0768	1	108.33
Article_9216	0.255	0.0032	0.0004444444	0.05	0.01	1	5.94
Article_9217	2.55	0.032	0.0141666667	0.0166666667	0.032	1	132.54
Article_9218	1.2761666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	954
Article_9219	0.2424	0.0144	0.005	0.05	0.024	1	40.2933333333
Article_9220	5.1	0.0768	0.034	0.04	0.0768	1	108.33
Article_9221	0.28	0.0064	0.0008888889	0.1	0.02	1	5.99
Article_9222	0.1008571429	0.0010285714	0.0002380952	0.0142857143	0.0034285714	1	0.43
Article_9223	0.0062	8.736E-05	2.36111E-05	0.001	0.000168	1	0.06
Article_9224	1.1857142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1264
Article_9225	0.345	0.0032	0.0004444444	0.05	0.01	1	7.77
Article_9226	0.0433043478	0.0003130435	7.24638E-05	0.0043478261	0.0010434783	1	0.2
Article_9227	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9228	2.9	0.0384	0.017	0.02	0.0384	1	89.29
Article_9229	0.345	0.0032	0.0004444444	0.05	0.01	1	8.85
Article_9230	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	7.59
Article_9231	1.5181666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2210
Article_9232	6.3125	0.0605061875	0.0088541667	0.0625	0.0647125	1	387.04
Article_9233	1.139	0.00672	0.0011111111	0.1	0.024	1	9.22
Article_9234	3	0.0384	0.017	0.02	0.0384	1	89.29
Article_9235	0.0438383838	0.0003636364	8.41751E-05	0.0050505051	0.0012121212	1	0.2
Article_9236	1.2	0.0030545455	0.0007575758	0.0454545455	0.0109090909	1	61.69
Article_9237	2.9	0.0384	0.017	0.02	0.0384	1	89.29
Article_9238	0.37	0.0064	0.0008888889	0.1	0.02	1	7.82
Article_9239	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	7.59
Article_9240	1.5181666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2210
Article_9241	0.345	0.0032	0.0004444444	0.05	0.01	1	8.21
Article_9242	2.9	0.0384	0.017	0.02	0.0384	1	90.99
Article_9243	1.5181666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	751.6666666667
Article_9244	1.2	0.0030545455	0.0007575758	0.0454545455	0.0109090909	1	61.69
Article_9245	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	846.6666666667
Article_9246	0.595	0.0032	0.0004444444	0.05	0.01	1	7.43
Article_9247	6.6	0.0945	0.0134920635	0.0357142857	0.0642857143	1	1
Article_9248	0.688	0.00696	0.0011111111	0.1	0.024	1	5.47
Article_9249	2.65	0.032	0.0047222222	0.0166666667	0.032	1	132.54
Article_9250	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9251	0.62	0.0064	0.0008888889	0.1	0.02	1	7.63
Article_9252	6.6	0.0945	0.0134920635	0.0357142857	0.0642857143	1	1
Article_9253	1.089	0.00672	0.0011111111	0.1	0.024	1	7.65
Article_9254	0.0428148148	0.0002666667	6.17284E-05	0.0037037037	0.0008888889	1	0.35
Article_9255	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	5.38
Article_9256	2.65	0.032	0.0141666667	0.0166666667	0.032	1	132.54
Article_9257	4.2923076923	0.0508846154	0.0072649573	0.0192307692	0.0346153846	1	1
Article_9258	0.688	0.00696	0.0011111111	0.1	0.024	1	5.47
Article_9259	0.0428148148	0.0002666667	6.17284E-05	0.0037037037	0.0008888889	1	0.35
Article_9260	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9261	0.595	0.0032	0.0004444444	0.05	0.01	1	8.82
Article_9262	2.9	0.0384	0.017	0.02	0.0384	1	89.29
Article_9263	4.2923076923	0.0508846154	0.0072649573	0.0192307692	0.0346153846	1	1
Article_9264	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	7.59
Article_9265	1.7615384615	0.0294490385	0.0052836053	0.0384615385	0.0392653846	1	7.59
Article_9266	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9267	1.089	0.00672	0.0011111111	0.1	0.024	1	7.65
Article_9268	0.255	0.0032	0.0004444444	0.05	0.01	1	7.73
Article_9269	6.3125	0.0605061875	0.0088541667	0.0625	0.0647125	1	387.04
Article_9270	2.9	0.0384	0.017	0.02	0.0384	1	90.99
Article_9271	0.445	0.0032	0.0004444444	0.05	0.01	1	7.82
Article_9272	2.55	0.032	0.0141666667	0.0166666667	0.032	1	82.29
Article_9273	0.8804166667	0.00995	0.0013888889	0.0104166667	0.01	1	4.88
Article_9274	1.437037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	8.9
Article_9275	2.65	0.032	0.0141666667	0.0166666667	0.032	1	82.29
Article_9276	0.41	0.0064	0.0008888889	0.1	0.02	1	9.32
Article_9277	0.0579166667	0.00075	0.0001736111	0.0104166667	0.0025	1	0.3
Article_9278	1.135	0.0087	0.0013888889	0.125	0.03	1	8.87
Article_9279	0.445	0.0032	0.0004444444	0.05	0.01	1	7.25
Article_9280	2.65	0.032	0.0047222222	0.0166666667	0.032	1	82.29
Article_9281	0.0027	2.25E-05	3.125E-05	0.00125	0.00015	1	0.04
Article_9282	5.1	0.06615	0.0094444444	0.025	0.045	1	1
Article_9283	0.445	0.0032	0.0004444444	0.05	0.01	1	7.46
Article_9284	0.0579166667	0.00075	0.0001736111	0.0104166667	0.0025	1	0.3
Article_9285	5.1	0.06615	0.0094444444	0.025	0.045	1	1
Article_9286	0.8804166667	0.00995	0.0013888889	0.0104166667	0.01	1	4.88
Article_9287	2.55	0.032	0.0141666667	0.0166666667	0.032	1	82.29
Article_9288	0.445	0.0032	0.0004444444	0.05	0.01	1	7.25
Article_9289	1.135	0.0087	0.0013888889	0.125	0.03	1	8.87
Article_9290	3	0.0384	0.017	0.02	0.0384	1	89.29
Article_9291	0.0636	0.00096	0.0002	0.02	0.0048	1	1
Article_9292	0.0636	0.00096	0.0002	0.02	0.0048	1	1
Article_9293	0.445	0.0032	0.0004444444	0.05	0.01	1	7.82
Article_9294	2.9	0.0384	0.017	0.02	0.0384	1	89.29
Article_9295	0.0665454545	0.0004363636	0.0001010101	0.0090909091	0.0021818182	1	0.47
Article_9296	0.385	0.0032	0.0004444444	0.05	0.01	1	10.09
Article_9297	1.19875	0.0084	0.0013888889	0.125	0.03	1	8.9
Article_9298	2.65	0.032	0.0047222222	0.0166666667	0.032	1	82.29
Article_9299	0.0604166667	0.00075	0.0001302083	0.0104166667	0.0025	1	1
Article_9300	0.385	0.0032	0.0004444444	0.05	0.01	1	8.85
Article_9301	0.8804166667	0.00995	0.0013888889	0.0104166667	0.01	1	4.88
Article_9302	0.0665454545	0.0004363636	0.0001010101	0.0090909091	0.0021818182	1	0.47
Article_9303	0.0021666667	9E-07	1.0417E-06	0.0001666667	1E-05	1	1
Article_9304	1.0216666667	0.0108756667	0.0018250134	0.1666666667	0.0388416667	1	2.85
Article_9305	0.0151	2.478E-05	4.1063E-06	0.0005	0.000118	1	0.1
Article_9306	0.28	0.0064	0.0008888889	0.1	0.02	1	7.09
Article_9307	0.0025590909	2.96609E-05	4.9773E-06	0.0004545455	0.0001059318	1	0.47
Article_9308	0.515	0.018	0.0025	0.025	0.024	1	14.11
Article_9309	2.3533333333	0.0435	0.0062962963	0.0166666667	0.03	1	0.0001
Article_9310	0.53981	0.0072	0.001	0.01	0.0096	1	1
Article_9311	0.0108	3.528E-05	5.5556E-06	0.001	0.00024	1	0.06
Article_9312	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	43.68
Article_9313	0.0099	0.00022692	3.35802E-05	0.002	0.000732	1	0.04
Article_9314	0.41	0.0064	0.0008888889	0.1	0.02	1	6.66
Article_9315	2.9867857143	0.0626785714	0.008994709	0.0357142857	0.0642857143	1	1
Article_9316	0.435	0.0032	0.0004444444	0.05	0.01	1	7.18
Article_9317	0.2444444444	0.0007333333	0.000154321	0.0138888889	0.0033333333	1	75
Article_9318	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	43.68
Article_9319	0.795	0.00522	0.0025	0.125	0.03	1	11.45
Article_9320	0.435	0.0032	0.0004444444	0.05	0.01	1	7.99
Article_9321	2.65	0.032	0.0141666667	0.0166666667	0.032	1	82.29
Article_9322	0.795	0.00522	0.0025	0.125	0.03	1	11.45
Article_9323	0.0404166667	0.0003884167	6.51791E-05	0.005952381	0.0013872024	1	0.47
Article_9324	0.0178	3.528E-05	5.5556E-06	0.001	0.00024	1	0.0443
Article_9325	0.67431	0.0144	0.002	0.02	0.0192	1	1
Article_9326	0.0038625	5.1838E-06	1.119E-06	0.0003125	2.35625E-05	1	0.04
Article_9327	1.3521428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7681
Article_9328	1.585	0.018	0.0025	0.025	0.024	1	7331
Article_9329	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	0.31
Article_9330	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9331	0.405	0.0032	0.0004444444	0.05	0.01	1	6.33
Article_9332	1.3521428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7681
Article_9333	1.47	0.0144	0.002	0.02	0.0192	1	7371
Article_9334	1.5181666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2210
Article_9335	0.43	0.0064	0.0008888889	0.1	0.02	1	6.47
Article_9336	0.0346333333	0.000224	3.7037E-05	0.0033333333	0.0008	1	0.33
Article_9337	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	4401
Article_9338	1.47	0.0144	0.002	0.02	0.0192	1	7371
Article_9339	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9340	0.0346333333	0.000224	3.7037E-05	0.0033333333	0.0008	1	0.33
Article_9341	0.595	0.0032	0.0004444444	0.05	0.01	1	7.62
Article_9342	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	5853
Article_9343	1.47	0.0144	0.002	0.02	0.0192	1	7371
Article_9344	0.00637	2.4E-05	6.25E-06	0.001	0.00012	1	1
Article_9345	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9346	0.62	0.0064	0.0008888889	0.1	0.02	1	5.94
Article_9347	0.055032967	0.0001318681	3.43407E-05	0.0054945055	0.0006593407	1	1
Article_9348	0.0039	2.24E-05	3.3333E-06	0.0003333333	8E-05	1	0.03
Article_9349	15.1	0.0719488	0.0137373737	0.0666666667	0.09856	1	21.7
Article_9350	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	4401
Article_9351	1.47	0.0144	0.002	0.02	0.0192	1	7371
Article_9352	0.06195	0.000336	5.55556E-05	0.005	0.0012	1	0.38
Article_9353	0.37	0.0064	0.0008888889	0.1	0.02	1	7.63
Article_9354	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	846.6666666667
Article_9355	0.060032967	0.0001318681	3.43407E-05	0.0054945055	0.0006593407	1	1
Article_9356	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	4392
Article_9357	1.47	0.0144	0.002	0.02	0.0192	1	7371
Article_9358	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	0.31
Article_9359	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2137
Article_9360	14.8	0.0719488	0.0137373737	0.0666666667	0.09856	1	23.2
Article_9361	0.06195	0.000336	5.55556E-05	0.005	0.0012	1	0.38
Article_9362	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	4392
Article_9363	0.01155	9E-05	6.25E-05	0.0025	0.0003	1	0.21
Article_9364	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	846.6666666667
Article_9365	0.0534	0.000348	5.55556E-05	0.005	0.0012	1	0.39
Article_9366	1.3991428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	4401
Article_9367	1.2401666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	2540
Article_9368	0.001984	2.016E-06	5.551E-06	0.0002	1.344E-05	1	1
